"","SiteStationYear","year","stationNumber","NEWloc","exp","siteNumber","meanshootlg","SLnbPIED","nbframe","BUBsum","BUBnbPIED","dens","propBUB","vac01","Count","SL01","BUBprop","BUBsum01","region","yearc"
"2680","1DRUB_9_2022",2022,9,"1DR","UB","1DRUB",16.7,10,3,0,10,0.333333333333333,0,1,14,1,0,0,"Telemark",2022
"2681","1FRB_1_2009",2009,1,"1FR","B","1FRB",9,16,2,7,16,0.5,0.4375,1,10,1,0.4375,1,"Telemark",2009
"2682","1FRB_1_2011",2011,1,"1FR","B","1FRB",9.3,10,1,1,10,1,0.1,1,18,1,0.1,1,"Telemark",2011
"2683","1FRB_1_2013",2013,1,"1FR","B","1FRB",10.3076923076923,13,3,1,13,0.333333333333333,0.0769230769230769,1,27,1,0.0769230769230769,1,"Telemark",2013
"2684","1FRB_1_2015",2015,1,"1FR","B","1FRB",14,11,1,1,11,1,0.0909090909090909,1,20,1,0.0909090909090909,1,"Telemark",2015
"2685","1FRB_1_2017",2017,1,"1FR","B","1FRB",20.25,12,2,0,12,0.5,0,1,24,1,0,0,"Telemark",2017
"2686","1FRB_1_2019",2019,1,"1FR","B","1FRB",23.3,10,7,0,10,0.142857142857143,0,1,16,1,0,0,"Telemark",2019
"2687","1FRB_1_2022",2022,1,"1FR","B","1FRB",16.7,10,6,0,10,0.166666666666667,0,1,9,1,0,0,"Telemark",2022
"2688","1FRB_10_2009",2009,10,"1FR","B","1FRB",10.25,16,4,2,16,0.25,0.125,1,20,1,0.125,1,"Telemark",2009
"2689","1FRB_10_2011",2011,10,"1FR","B","1FRB",13.6666666666667,12,3,0,12,0.333333333333333,0,1,19,1,0,0,"Telemark",2011
"2690","1FRB_10_2013",2013,10,"1FR","B","1FRB",13.5,14,2,0,14,0.5,0,1,17,1,0,0,"Telemark",2013
"2691","1FRB_10_2015",2015,10,"1FR","B","1FRB",16.4545454545455,11,1,3,11,1,0.272727272727273,1,5,1,0.272727272727273,1,"Telemark",2015
"2692","1FRB_10_2017",2017,10,"1FR","B","1FRB",22.5,10,4,0,10,0.25,0,1,15,1,0,0,"Telemark",2017
"2693","1FRB_10_2019",2019,10,"1FR","B","1FRB",21.4166666666667,12,2,1,12,0.5,0.0833333333333333,1,13,1,0.0833333333333333,1,"Telemark",2019
"2694","1FRB_10_2022",2022,10,"1FR","B","1FRB",24.4285714285714,14,NA,0,14,NA,0,1,16,1,0,0,"Telemark",2022
"2695","1FRB_2_2009",2009,2,"1FR","B","1FRB",7.72727272727273,11,13,2,11,0.0769230769230769,0.181818181818182,1,6,1,0.181818181818182,1,"Telemark",2009
"2696","1FRB_2_2011",2011,2,"1FR","B","1FRB",9.92307692307692,13,13,2,13,0.0769230769230769,0.153846153846154,1,5,1,0.153846153846154,1,"Telemark",2011
"2697","1FRB_2_2013",2013,2,"1FR","B","1FRB",10.9230769230769,13,12,1,13,0.0833333333333333,0.0769230769230769,1,13,1,0.0769230769230769,1,"Telemark",2013
"2698","1FRB_2_2015",2015,2,"1FR","B","1FRB",17.4166666666667,12,9,6,12,0.111111111111111,0.5,1,12,1,0.5,1,"Telemark",2015
"2699","1FRB_2_2017",2017,2,"1FR","B","1FRB",18.5833333333333,12,10,0,12,0.1,0,1,28,1,0,0,"Telemark",2017
"2700","1FRB_2_2019",2019,2,"1FR","B","1FRB",18.7272727272727,11,12,1,11,0.0833333333333333,0.0909090909090909,1,20,1,0.0909090909090909,1,"Telemark",2019
"2701","1FRB_2_2022",2022,2,"1FR","B","1FRB",17.5833333333333,12,7,0,12,0.142857142857143,0,1,10,1,0,0,"Telemark",2022
"2702","1FRB_3_2009",2009,3,"1FR","B","1FRB",7.375,16,6,3,16,0.166666666666667,0.1875,1,12,1,0.1875,1,"Telemark",2009
"2703","1FRB_3_2011",2011,3,"1FR","B","1FRB",9.6,10,1,2,10,1,0.2,1,12,1,0.2,1,"Telemark",2011
"2704","1FRB_3_2013",2013,3,"1FR","B","1FRB",9.41176470588235,17,1,0,17,1,0,1,11,1,0,0,"Telemark",2013
"2705","1FRB_3_2015",2015,3,"1FR","B","1FRB",11.2142857142857,14,6,3,14,0.166666666666667,0.214285714285714,1,9,1,0.214285714285714,1,"Telemark",2015
"2706","1FRB_3_2017",2017,3,"1FR","B","1FRB",12.6153846153846,13,6,0,13,0.166666666666667,0,1,17,1,0,0,"Telemark",2017
"2707","1FRB_3_2019",2019,3,"1FR","B","1FRB",9.64285714285714,14,7,0,14,0.142857142857143,0,1,12,1,0,0,"Telemark",2019
"2708","1FRB_3_2022",2022,3,"1FR","B","1FRB",16,10,10,0,10,0.1,0,1,18,1,0,0,"Telemark",2022
"2709","1FRB_4_2009",2009,4,"1FR","B","1FRB",6.7,10,23,1,10,0.0434782608695652,0.1,1,2,1,0.1,1,"Telemark",2009
"2710","1FRB_4_2011",2011,4,"1FR","B","1FRB",6.81818181818182,11,11,0,11,0.0909090909090909,0,0,0,1,0,0,"Telemark",2011
"2711","1FRB_4_2013",2013,4,"1FR","B","1FRB",9.45454545454546,11,18,0,11,0.0555555555555556,0,0,0,1,0,0,"Telemark",2013
"2712","1FRB_4_2015",2015,4,"1FR","B","1FRB",11.7,10,12,0,10,0.0833333333333333,0,0,0,1,0,0,"Telemark",2015
"2713","1FRB_4_2017",2017,4,"1FR","B","1FRB",14.8,10,9,0,10,0.111111111111111,0,1,7,1,0,0,"Telemark",2017
"2714","1FRB_4_2019",2019,4,"1FR","B","1FRB",11.5454545454545,11,9,0,11,0.111111111111111,0,1,6,1,0,0,"Telemark",2019
"2715","1FRB_4_2022",2022,4,"1FR","B","1FRB",NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,"Telemark",2022
"2716","1FRB_5_2009",2009,5,"1FR","B","1FRB",5.81818181818182,11,3,1,11,0.333333333333333,0.0909090909090909,1,5,1,0.0909090909090909,1,"Telemark",2009
"2717","1FRB_5_2011",2011,5,"1FR","B","1FRB",6,11,3,1,11,0.333333333333333,0.0909090909090909,1,9,1,0.0909090909090909,1,"Telemark",2011
"2718","1FRB_5_2013",2013,5,"1FR","B","1FRB",9.3,10,2,0,10,0.5,0,1,18,1,0,0,"Telemark",2013
"2719","1FRB_5_2015",2015,5,"1FR","B","1FRB",12.5833333333333,12,6,0,12,0.166666666666667,0,1,9,1,0,0,"Telemark",2015
"2720","1FRB_5_2017",2017,5,"1FR","B","1FRB",18.25,12,5,1,12,0.2,0.0833333333333333,1,12,1,0.0833333333333333,1,"Telemark",2017
"2721","1FRB_5_2019",2019,5,"1FR","B","1FRB",17.8,10,5,0,10,0.2,0,1,24,1,0,0,"Telemark",2019
"2722","1FRB_5_2022",2022,5,"1FR","B","1FRB",17.9230769230769,13,2,0,13,0.5,0,1,50,1,0,0,"Telemark",2022
"2723","1FRB_6_2009",2009,6,"1FR","B","1FRB",6.2,10,14,3,10,0.0714285714285714,0.3,1,4,1,0.3,1,"Telemark",2009
"2724","1FRB_6_2011",2011,6,"1FR","B","1FRB",4.38461538461539,13,1,5,13,1,0.384615384615385,1,3,1,0.384615384615385,1,"Telemark",2011
"2725","1FRB_6_2013",2013,6,"1FR","B","1FRB",9.85714285714286,14,1,0,14,1,0,1,12,1,0,0,"Telemark",2013
"2726","1FRB_6_2015",2015,6,"1FR","B","1FRB",13.3571428571429,14,2,8,14,0.5,0.571428571428571,1,7,1,0.571428571428571,1,"Telemark",2015
"2727","1FRB_6_2017",2017,6,"1FR","B","1FRB",17.25,12,2,0,11,0.5,0,1,25,1,0,0,"Telemark",2017
"2728","1FRB_6_2019",2019,6,"1FR","B","1FRB",15.25,12,1,0,12,1,0,1,22,1,0,0,"Telemark",2019
"2729","1FRB_6_2022",2022,6,"1FR","B","1FRB",17.9375,16,6,1,16,0.166666666666667,0.0625,1,30,1,0.0625,1,"Telemark",2022
"2730","1FRB_7_2009",2009,7,"1FR","B","1FRB",6.75,12,2,0,12,0.5,0,1,9,1,0,0,"Telemark",2009
"2731","1FRB_7_2011",2011,7,"1FR","B","1FRB",8.83333333333333,12,1,2,12,1,0.166666666666667,1,10,1,0.166666666666667,1,"Telemark",2011
"2732","1FRB_7_2013",2013,7,"1FR","B","1FRB",10.75,12,3,0,12,0.333333333333333,0,1,15,1,0,0,"Telemark",2013
"2733","1FRB_7_2015",2015,7,"1FR","B","1FRB",8.72727272727273,11,3,0,11,0.333333333333333,0,1,12,1,0,0,"Telemark",2015
"2734","1FRB_7_2017",2017,7,"1FR","B","1FRB",11.5,10,2,0,10,0.5,0,1,12,1,0,0,"Telemark",2017
"2735","1FRB_7_2019",2019,7,"1FR","B","1FRB",13.2857142857143,14,2,1,14,0.5,0.0714285714285714,1,31,1,0.0714285714285714,1,"Telemark",2019
"2736","1FRB_7_2022",2022,7,"1FR","B","1FRB",23.4,10,1,0,10,1,0,1,26,1,0,0,"Telemark",2022
"2737","1FRB_8_2009",2009,8,"1FR","B","1FRB",5.69230769230769,13,2,0,13,0.5,0,1,14,1,0,0,"Telemark",2009
"2738","1FRB_8_2011",2011,8,"1FR","B","1FRB",6.05882352941176,17,1,5,17,1,0.294117647058824,1,11,1,0.294117647058824,1,"Telemark",2011
"2739","1FRB_8_2013",2013,8,"1FR","B","1FRB",9.53333333333333,15,1,0,15,1,0,1,18,1,0,0,"Telemark",2013
"2740","1FRB_8_2015",2015,8,"1FR","B","1FRB",8.90909090909091,11,3,7,11,0.333333333333333,0.636363636363636,1,3,1,0.636363636363636,1,"Telemark",2015
"2741","1FRB_8_2017",2017,8,"1FR","B","1FRB",10.3,10,2,0,10,0.5,0,1,4,1,0,0,"Telemark",2017
"2742","1FRB_8_2019",2019,8,"1FR","B","1FRB",9.8,10,2,0,10,0.5,0,0,0,1,0,0,"Telemark",2019
"2743","1FRB_8_2022",2022,8,"1FR","B","1FRB",14.0833333333333,12,3,0,12,0.333333333333333,0,1,4,1,0,0,"Telemark",2022
"2744","1FRB_9_2009",2009,9,"1FR","B","1FRB",6.6,15,3,5,15,0.333333333333333,0.333333333333333,1,9,1,0.333333333333333,1,"Telemark",2009
"2745","1FRB_9_2011",2011,9,"1FR","B","1FRB",2.5,12,1,3,12,1,0.25,1,15,1,0.25,1,"Telemark",2011
"2746","1FRB_9_2013",2013,9,"1FR","B","1FRB",6.09090909090909,11,2,0,11,0.5,0,1,16,1,0,0,"Telemark",2013
"2747","1FRB_9_2015",2015,9,"1FR","B","1FRB",5.64285714285714,14,2,4,14,0.5,0.285714285714286,1,48,1,0.285714285714286,1,"Telemark",2015
"2748","1FRB_9_2017",2017,9,"1FR","B","1FRB",7.66666666666667,15,4,0,9,0.25,0,1,73,1,0,0,"Telemark",2017
"2749","1FRB_9_2019",2019,9,"1FR","B","1FRB",11.75,20,6,0,20,0.166666666666667,0,1,45,1,0,0,"Telemark",2019
"2750","1FRB_9_2022",2022,9,"1FR","B","1FRB",9.15384615384615,13,2,0,13,0.5,0,1,47,1,0,0,"Telemark",2022
"2751","1FRUB_1_2009",2009,1,"1FR","UB","1FRUB",4.92307692307692,13,6,1,13,0.166666666666667,0.0769230769230769,0,0,1,0.0769230769230769,1,"Telemark",2009
"2752","1FRUB_1_2011",2011,1,"1FR","UB","1FRUB",7.3,10,21,0,10,0.0476190476190476,0,1,1,1,0,0,"Telemark",2011
"2753","1FRUB_1_2013",2013,1,"1FR","UB","1FRUB",8.2,10,6,0,10,0.166666666666667,0,0,0,1,0,0,"Telemark",2013
"2754","1FRUB_1_2015",2015,1,"1FR","UB","1FRUB",5.3,10,7,2,10,0.142857142857143,0.2,1,1,1,0.2,1,"Telemark",2015
"2755","1FRUB_1_2017",2017,1,"1FR","UB","1FRUB",10.8,10,10,0,10,0.1,0,1,3,1,0,0,"Telemark",2017
"2756","1FRUB_1_2019",2019,1,"1FR","UB","1FRUB",8.5,10,6,0,10,0.166666666666667,0,1,2,1,0,0,"Telemark",2019
"2757","1FRUB_1_2022",2022,1,"1FR","UB","1FRUB",22.1818181818182,11,NA,0,11,NA,0,1,30,1,0,0,"Telemark",2022
"2758","1FRUB_10_2009",2009,10,"1FR","UB","1FRUB",6.75,16,3,1,16,0.333333333333333,0.0625,1,16,1,0.0625,1,"Telemark",2009
"2759","1FRUB_10_2011",2011,10,"1FR","UB","1FRUB",7.18181818181818,11,2,0,11,0.5,0,1,18,1,0,0,"Telemark",2011
"2760","1FRUB_10_2013",2013,10,"1FR","UB","1FRUB",13.2727272727273,11,2,0,11,0.5,0,1,52,1,0,0,"Telemark",2013
"2761","1FRUB_10_2015",2015,10,"1FR","UB","1FRUB",12.2666666666667,15,3,6,15,0.333333333333333,0.4,1,35,1,0.4,1,"Telemark",2015
"2762","1FRUB_10_2017",2017,10,"1FR","UB","1FRUB",9.26666666666667,15,2,0,15,0.5,0,1,58,1,0,0,"Telemark",2017
"2763","1FRUB_10_2019",2019,10,"1FR","UB","1FRUB",11.4545454545455,11,2,0,11,0.5,0,1,59,1,0,0,"Telemark",2019
"2764","1FRUB_10_2022",2022,10,"1FR","UB","1FRUB",22.3636363636364,11,2,0,11,0.5,0,1,76,1,0,0,"Telemark",2022
"2765","1FRUB_2_2009",2009,2,"1FR","UB","1FRUB",8.36363636363636,11,15,4,11,0.0666666666666667,0.363636363636364,0,0,1,0.363636363636364,1,"Telemark",2009
"2766","1FRUB_2_2011",2011,2,"1FR","UB","1FRUB",16.0666666666667,15,2,4,15,0.5,0.266666666666667,0,0,1,0.266666666666667,1,"Telemark",2011
"2767","1FRUB_2_2013",2013,2,"1FR","UB","1FRUB",11,10,32,0,10,0.03125,0,0,0,1,0,0,"Telemark",2013
"2768","1FRUB_2_2015",2015,2,"1FR","UB","1FRUB",8.3,10,16,2,10,0.0625,0.2,1,1,1,0.2,1,"Telemark",2015
"2769","1FRUB_2_2017",2017,2,"1FR","UB","1FRUB",15.2,10,5,0,10,0.2,0,1,5,1,0,0,"Telemark",2017
"2770","1FRUB_2_2019",2019,2,"1FR","UB","1FRUB",18.9,10,22,1,10,0.0454545454545455,0.1,1,6,1,0.1,1,"Telemark",2019
"2771","1FRUB_2_2022",2022,2,"1FR","UB","1FRUB",18.8181818181818,11,8,0,11,0.125,0,1,38,1,0,0,"Telemark",2022
"2772","1FRUB_3_2009",2009,3,"1FR","UB","1FRUB",6.2,10,16,1,10,0.0625,0.1,1,1,1,0.1,1,"Telemark",2009
"2773","1FRUB_3_2011",2011,3,"1FR","UB","1FRUB",5.8,10,2,1,10,0.5,0.1,1,1,1,0.1,1,"Telemark",2011
"2774","1FRUB_3_2013",2013,3,"1FR","UB","1FRUB",10.25,12,3,0,12,0.333333333333333,0,0,0,1,0,0,"Telemark",2013
"2775","1FRUB_3_2015",2015,3,"1FR","UB","1FRUB",10.0769230769231,13,3,2,13,0.333333333333333,0.153846153846154,0,0,1,0.153846153846154,1,"Telemark",2015
"2776","1FRUB_3_2017",2017,3,"1FR","UB","1FRUB",11.8333333333333,12,7,0,12,0.142857142857143,0,0,0,1,0,0,"Telemark",2017
"2777","1FRUB_3_2019",2019,3,"1FR","UB","1FRUB",11.2727272727273,11,6,1,11,0.166666666666667,0.0909090909090909,0,0,1,0.0909090909090909,1,"Telemark",2019
"2778","1FRUB_3_2022",2022,3,"1FR","UB","1FRUB",10.6666666666667,12,4,0,12,0.25,0,1,6,1,0,0,"Telemark",2022
"2779","1FRUB_4_2009",2009,4,"1FR","UB","1FRUB",7.2,10,47,2,10,0.0212765957446809,0.2,0,0,1,0.2,1,"Telemark",2009
"2780","1FRUB_4_2011",2011,4,"1FR","UB","1FRUB",5.69230769230769,13,78,0,13,0.0128205128205128,0,0,0,1,0,0,"Telemark",2011
"2781","1FRUB_4_2013",2013,4,"1FR","UB","1FRUB",7.66666666666667,3,125,0,3,0.008,0,0,0,1,0,0,"Telemark",2013
"2782","1FRUB_4_2015",2015,4,"1FR","UB","1FRUB",NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,"Telemark",2015
"2783","1FRUB_4_2017",2017,4,"1FR","UB","1FRUB",NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,"Telemark",2017
"2784","1FRUB_4_2019",2019,4,"1FR","UB","1FRUB",9,7,121,0,7,0.00826446280991736,0,0,0,1,0,0,"Telemark",2019
"2785","1FRUB_4_2022",2022,4,"1FR","UB","1FRUB",12,10,7,5,10,0.142857142857143,0.5,1,2,1,0.5,1,"Telemark",2022
"2786","1FRUB_5_2009",2009,5,"1FR","UB","1FRUB",5.72727272727273,11,1,2,11,1,0.181818181818182,0,0,1,0.181818181818182,1,"Telemark",2009
"2787","1FRUB_5_2011",2011,5,"1FR","UB","1FRUB",6.45454545454545,11,5,0,11,0.2,0,1,1,1,0,0,"Telemark",2011
"2788","1FRUB_5_2013",2013,5,"1FR","UB","1FRUB",7.1,10,25,0,10,0.04,0,0,0,1,0,0,"Telemark",2013
"2789","1FRUB_5_2015",2015,5,"1FR","UB","1FRUB",7.2,10,48,0,10,0.0208333333333333,0,0,0,1,0,0,"Telemark",2015
"2790","1FRUB_5_2017",2017,5,"1FR","UB","1FRUB",7.27272727272727,11,20,2,11,0.05,0.181818181818182,0,0,1,0.181818181818182,1,"Telemark",2017
"2791","1FRUB_5_2019",2019,5,"1FR","UB","1FRUB",6,10,15,1,10,0.0666666666666667,0.1,1,1,1,0.1,1,"Telemark",2019
"2792","1FRUB_5_2022",2022,5,"1FR","UB","1FRUB",12.3076923076923,13,1,0,13,1,0,1,21,1,0,0,"Telemark",2022
"2793","1FRUB_6_2009",2009,6,"1FR","UB","1FRUB",NA,NA,125,NA,NA,0,NA,0,0,0,NA,NA,"Telemark",2009
"2794","1FRUB_6_2011",2011,6,"1FR","UB","1FRUB",3.18181818181818,11,16,9,11,0.0625,0.818181818181818,0,0,1,0.818181818181818,1,"Telemark",2011
"2795","1FRUB_6_2013",2013,6,"1FR","UB","1FRUB",NA,NA,125,NA,NA,0,NA,0,0,0,NA,NA,"Telemark",2013
"2796","1FRUB_6_2015",2015,6,"1FR","UB","1FRUB",NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,"Telemark",2015
"2797","1FRUB_6_2017",2017,6,"1FR","UB","1FRUB",NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,"Telemark",2017
"2798","1FRUB_6_2019",2019,6,"1FR","UB","1FRUB",NA,NA,125,NA,NA,0,NA,0,0,0,NA,NA,"Telemark",2019
"2799","1FRUB_6_2022",2022,6,"1FR","UB","1FRUB",NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,"Telemark",2022
"2800","1FRUB_7_2009",2009,7,"1FR","UB","1FRUB",9.47058823529412,17,1,0,17,1,0,1,3,1,0,0,"Telemark",2009
"2801","1FRUB_7_2011",2011,7,"1FR","UB","1FRUB",15.5625,16,1,3,16,1,0.1875,1,16,1,0.1875,1,"Telemark",2011
"2802","1FRUB_7_2013",2013,7,"1FR","UB","1FRUB",10.9,10,3,0,10,0.333333333333333,0,1,13,1,0,0,"Telemark",2013
"2803","1FRUB_7_2015",2015,7,"1FR","UB","1FRUB",17.5,12,5,0,12,0.2,0,1,2,1,0,0,"Telemark",2015
"2804","1FRUB_7_2017",2017,7,"1FR","UB","1FRUB",17.1,10,4,0,10,0.25,0,1,22,1,0,0,"Telemark",2017
"2805","1FRUB_7_2019",2019,7,"1FR","UB","1FRUB",18.8333333333333,12,3,0,12,0.333333333333333,0,1,24,1,0,0,"Telemark",2019
"2806","1FRUB_7_2022",2022,7,"1FR","UB","1FRUB",26,10,3,0,10,0.333333333333333,0,1,38,1,0,0,"Telemark",2022
"2807","1FRUB_8_2009",2009,8,"1FR","UB","1FRUB",10.4615384615385,13,10,1,13,0.1,0.0769230769230769,1,6,1,0.0769230769230769,1,"Telemark",2009
"2808","1FRUB_8_2011",2011,8,"1FR","UB","1FRUB",8.8,10,2,2,10,0.5,0.2,1,9,1,0.2,1,"Telemark",2011
"2809","1FRUB_8_2013",2013,8,"1FR","UB","1FRUB",20.4545454545455,11,2,0,11,0.5,0,1,43,1,0,0,"Telemark",2013
"2810","1FRUB_8_2015",2015,8,"1FR","UB","1FRUB",17,10,3,1,10,0.333333333333333,0.1,1,20,1,0.1,1,"Telemark",2015
"2811","1FRUB_8_2017",2017,8,"1FR","UB","1FRUB",18.3636363636364,11,4,1,11,0.25,0.0909090909090909,1,33,1,0.0909090909090909,1,"Telemark",2017
"2812","1FRUB_8_2019",2019,8,"1FR","UB","1FRUB",19.5833333333333,12,10,0,12,0.1,0,1,48,1,0,0,"Telemark",2019
"2813","1FRUB_8_2022",2022,8,"1FR","UB","1FRUB",NA,NA,NA,NA,NA,NA,NA,1,20,NA,NA,NA,"Telemark",2022
"2814","1FRUB_9_2009",2009,9,"1FR","UB","1FRUB",11.5833333333333,12,2,3,12,0.5,0.25,1,20,1,0.25,1,"Telemark",2009
"2815","1FRUB_9_2011",2011,9,"1FR","UB","1FRUB",10.5,28,1,15,28,1,0.535714285714286,1,14,1,0.535714285714286,1,"Telemark",2011
"2816","1FRUB_9_2013",2013,9,"1FR","UB","1FRUB",9.08333333333333,12,1,0,12,1,0,1,74,1,0,0,"Telemark",2013
"2817","1FRUB_9_2015",2015,9,"1FR","UB","1FRUB",15.5,14,1,4,14,1,0.285714285714286,1,42,1,0.285714285714286,1,"Telemark",2015
"2818","1FRUB_9_2017",2017,9,"1FR","UB","1FRUB",21.1666666666667,12,1,0,12,1,0,1,65,1,0,0,"Telemark",2017
"2819","1FRUB_9_2019",2019,9,"1FR","UB","1FRUB",27.7142857142857,14,2,1,14,0.5,0.0714285714285714,1,42,1,0.0714285714285714,1,"Telemark",2019
"2820","1FRUB_9_2022",2022,9,"1FR","UB","1FRUB",25.9166666666667,12,2,0,12,0.5,0,1,75,1,0,0,"Telemark",2022
"2821","1FYB_1_2009",2009,1,"1FY","B","1FYB",9.63636363636364,11,2,3,11,0.5,0.272727272727273,1,12,1,0.272727272727273,1,"Telemark",2009
"2822","1FYB_1_2011",2011,1,"1FY","B","1FYB",11.3529411764706,17,1,1,17,1,0.0588235294117647,1,34,1,0.0588235294117647,1,"Telemark",2011
"2823","1FYB_1_2013",2013,1,"1FY","B","1FYB",14.7142857142857,14,2,0,14,0.5,0,1,27,1,0,0,"Telemark",2013
"2824","1FYB_1_2015",2015,1,"1FY","B","1FYB",12.1818181818182,11,1,1,11,1,0.0909090909090909,1,20,1,0.0909090909090909,1,"Telemark",2015
"2825","1FYB_1_2017",2017,1,"1FY","B","1FYB",14.6363636363636,11,1,1,11,1,0.0909090909090909,1,34,1,0.0909090909090909,1,"Telemark",2017
"2826","1FYB_1_2019",2019,1,"1FY","B","1FYB",9.66666666666667,18,2,0,18,0.5,0,1,16,1,0,0,"Telemark",2019
"2827","1FYB_1_2022",2022,1,"1FY","B","1FYB",22.8333333333333,12,1,10,12,1,0.833333333333333,1,16,1,0.833333333333333,1,"Telemark",2022
"2828","1FYB_10_2009",2009,10,"1FY","B","1FYB",13.4375,16,3,10,16,0.333333333333333,0.625,1,28,1,0.625,1,"Telemark",2009
"2829","1FYB_10_2011",2011,10,"1FY","B","1FYB",18.0588235294118,17,1,7,17,1,0.411764705882353,1,66,1,0.411764705882353,1,"Telemark",2011
"2830","1FYB_10_2013",2013,10,"1FY","B","1FYB",15.1818181818182,11,2,0,11,0.5,0,1,78,1,0,0,"Telemark",2013
"2831","1FYB_10_2015",2015,10,"1FY","B","1FYB",14.8125,16,1,2,16,1,0.125,1,50,1,0.125,1,"Telemark",2015
"2832","1FYB_10_2017",2017,10,"1FY","B","1FYB",18.2857142857143,21,1,0,21,1,0,1,81,1,0,0,"Telemark",2017
"2833","1FYB_10_2019",2019,10,"1FY","B","1FYB",20.125,16,1,0,16,1,0,1,49,1,0,0,"Telemark",2019
"2834","1FYB_10_2022",2022,10,"1FY","B","1FYB",22,13,2,0,13,0.5,0,1,35,1,0,0,"Telemark",2022
"2835","1FYB_2_2009",2009,2,"1FY","B","1FYB",8.7,10,5,3,10,0.2,0.3,1,11,1,0.3,1,"Telemark",2009
"2836","1FYB_2_2011",2011,2,"1FY","B","1FYB",12.4375,16,2,2,16,0.5,0.125,1,19,1,0.125,1,"Telemark",2011
"2837","1FYB_2_2013",2013,2,"1FY","B","1FYB",16.6666666666667,15,2,0,15,0.5,0,1,47,1,0,0,"Telemark",2013
"2838","1FYB_2_2015",2015,2,"1FY","B","1FYB",12.875,16,4,4,16,0.25,0.25,1,17,1,0.25,1,"Telemark",2015
"2839","1FYB_2_2017",2017,2,"1FY","B","1FYB",13.5,14,2,0,14,0.5,0,1,19,1,0,0,"Telemark",2017
"2840","1FYB_2_2019",2019,2,"1FY","B","1FYB",18.3636363636364,11,2,0,11,0.5,0,1,7,1,0,0,"Telemark",2019
"2841","1FYB_2_2022",2022,2,"1FY","B","1FYB",18.6,10,1,2,10,1,0.2,1,17,1,0.2,1,"Telemark",2022
"2842","1FYB_3_2009",2009,3,"1FY","B","1FYB",14.5294117647059,17,3,7,17,0.333333333333333,0.411764705882353,1,14,1,0.411764705882353,1,"Telemark",2009
"2843","1FYB_3_2011",2011,3,"1FY","B","1FYB",15.9285714285714,14,1,4,14,1,0.285714285714286,1,21,1,0.285714285714286,1,"Telemark",2011
"2844","1FYB_3_2013",2013,3,"1FY","B","1FYB",16.8181818181818,11,1,0,11,1,0,1,50,1,0,0,"Telemark",2013
"2845","1FYB_3_2015",2015,3,"1FY","B","1FYB",16.9166666666667,12,2,2,12,0.5,0.166666666666667,1,26,1,0.166666666666667,1,"Telemark",2015
"2846","1FYB_3_2017",2017,3,"1FY","B","1FYB",18.0833333333333,12,1,1,12,1,0.0833333333333333,1,39,1,0.0833333333333333,1,"Telemark",2017
"2847","1FYB_3_2019",2019,3,"1FY","B","1FYB",19.3636363636364,11,1,0,11,1,0,1,14,1,0,0,"Telemark",2019
"2848","1FYB_3_2022",2022,3,"1FY","B","1FYB",14.5,12,2,0,12,0.5,0,1,24,1,0,0,"Telemark",2022
"2849","1FYB_4_2009",2009,4,"1FY","B","1FYB",6.18181818181818,11,4,2,11,0.25,0.181818181818182,1,8,1,0.181818181818182,1,"Telemark",2009
"2850","1FYB_4_2011",2011,4,"1FY","B","1FYB",9.72222222222222,18,2,1,18,0.5,0.0555555555555556,1,12,1,0.0555555555555556,1,"Telemark",2011
"2851","1FYB_4_2013",2013,4,"1FY","B","1FYB",8,13,2,0,13,0.5,0,1,40,1,0,0,"Telemark",2013
"2852","1FYB_4_2015",2015,4,"1FY","B","1FYB",8.44444444444444,18,2,1,18,0.5,0.0555555555555556,1,24,1,0.0555555555555556,1,"Telemark",2015
"2853","1FYB_4_2017",2017,4,"1FY","B","1FYB",6.4,10,2,0,10,0.5,0,1,14,1,0,0,"Telemark",2017
"2854","1FYB_4_2019",2019,4,"1FY","B","1FYB",5.9375,16,2,0,16,0.5,0,1,18,1,0,0,"Telemark",2019
"2855","1FYB_4_2022",2022,4,"1FY","B","1FYB",11.8125,16,1,6,16,1,0.375,1,15,1,0.375,1,"Telemark",2022
"2856","1FYB_5_2009",2009,5,"1FY","B","1FYB",8.78571428571429,14,2,5,14,0.5,0.357142857142857,1,26,1,0.357142857142857,1,"Telemark",2009
"2857","1FYB_5_2011",2011,5,"1FY","B","1FYB",8.90909090909091,11,1,2,11,1,0.181818181818182,1,38,1,0.181818181818182,1,"Telemark",2011
"2858","1FYB_5_2013",2013,5,"1FY","B","1FYB",13.4285714285714,14,2,0,14,0.5,0,1,81,1,0,0,"Telemark",2013
"2859","1FYB_5_2015",2015,5,"1FY","B","1FYB",10.3846153846154,13,1,2,13,1,0.153846153846154,1,37,1,0.153846153846154,1,"Telemark",2015
"2860","1FYB_5_2017",2017,5,"1FY","B","1FYB",14,10,1,0,10,1,0,1,64,1,0,0,"Telemark",2017
